DateKey,Date,DateUK,DateUS,Day,OrdinalSuffix,Month,MonthName,FirstOfMonth,Quarter,Year,FirstOfYear,Week,DayOfWeek,DayName
20210831,"2021-08-31","31/08/2021","08/31/2021",31,"st",8,"August","2021-08-01",3,2021,"2021-01-01",36,3,"Tuesday"
20210901,"2021-09-01","01/09/2021","09/01/2021",1,"st",9,"September","2021-09-01",3,2021,"2021-01-01",36,4,"Wednesday"
20210902,"2021-09-02","02/09/2021","09/02/2021",2,"nd",9,"September","2021-09-01",3,2021,"2021-01-01",36,5,"Thursday"
20210903,"2021-09-03","03/09/2021","09/03/2021",3,"rd",9,"September","2021-09-01",3,2021,"2021-01-01",36,6,"Friday"
20210904,"2021-09-04","04/09/2021","09/04/2021",4,"th",9,"September","2021-09-01",3,2021,"2021-01-01",36,7,"Saturday"
20210905,"2021-09-05","05/09/2021","09/05/2021",5,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,1,"Sunday"
20210906,"2021-09-06","06/09/2021","09/06/2021",6,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,2,"Monday"
20210907,"2021-09-07","07/09/2021","09/07/2021",7,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,3,"Tuesday"
20210908,"2021-09-08","08/09/2021","09/08/2021",8,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,4,"Wednesday"
20210909,"2021-09-09","09/09/2021","09/09/2021",9,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,5,"Thursday"
20210910,"2021-09-10","10/09/2021","09/10/2021",10,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,6,"Friday"
20210911,"2021-09-11","11/09/2021","09/11/2021",11,"th",9,"September","2021-09-01",3,2021,"2021-01-01",37,7,"Saturday"
20210912,"2021-09-12","12/09/2021","09/12/2021",12,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,1,"Sunday"
20210913,"2021-09-13","13/09/2021","09/13/2021",13,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,2,"Monday"
20210914,"2021-09-14","14/09/2021","09/14/2021",14,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,3,"Tuesday"
20210915,"2021-09-15","15/09/2021","09/15/2021",15,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,4,"Wednesday"
20210916,"2021-09-16","16/09/2021","09/16/2021",16,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,5,"Thursday"
20210917,"2021-09-17","17/09/2021","09/17/2021",17,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,6,"Friday"
20210918,"2021-09-18","18/09/2021","09/18/2021",18,"th",9,"September","2021-09-01",3,2021,"2021-01-01",38,7,"Saturday"
20210919,"2021-09-19","19/09/2021","09/19/2021",19,"th",9,"September","2021-09-01",3,2021,"2021-01-01",39,1,"Sunday"
20210920,"2021-09-20","20/09/2021","09/20/2021",20,"th",9,"September","2021-09-01",3,2021,"2021-01-01",39,2,"Monday"
20210921,"2021-09-21","21/09/2021","09/21/2021",21,"st",9,"September","2021-09-01",3,2021,"2021-01-01",39,3,"Tuesday"
20210922,"2021-09-22","22/09/2021","09/22/2021",22,"nd",9,"September","2021-09-01",3,2021,"2021-01-01",39,4,"Wednesday"
20210923,"2021-09-23","23/09/2021","09/23/2021",23,"rd",9,"September","2021-09-01",3,2021,"2021-01-01",39,5,"Thursday"
20210924,"2021-09-24","24/09/2021","09/24/2021",24,"th",9,"September","2021-09-01",3,2021,"2021-01-01",39,6,"Friday"
20210925,"2021-09-25","25/09/2021","09/25/2021",25,"th",9,"September","2021-09-01",3,2021,"2021-01-01",39,7,"Saturday"
20210926,"2021-09-26","26/09/2021","09/26/2021",26,"th",9,"September","2021-09-01",3,2021,"2021-01-01",40,1,"Sunday"
20210927,"2021-09-27","27/09/2021","09/27/2021",27,"th",9,"September","2021-09-01",3,2021,"2021-01-01",40,2,"Monday"
20210928,"2021-09-28","28/09/2021","09/28/2021",28,"th",9,"September","2021-09-01",3,2021,"2021-01-01",40,3,"Tuesday"
20210929,"2021-09-29","29/09/2021","09/29/2021",29,"th",9,"September","2021-09-01",3,2021,"2021-01-01",40,4,"Wednesday"
20210930,"2021-09-30","30/09/2021","09/30/2021",30,"th",9,"September","2021-09-01",3,2021,"2021-01-01",40,5,"Thursday"
20211001,"2021-10-01","01/10/2021","10/01/2021",1,"st",10,"October","2021-10-01",4,2021,"2021-01-01",40,6,"Friday"
20211002,"2021-10-02","02/10/2021","10/02/2021",2,"nd",10,"October","2021-10-01",4,2021,"2021-01-01",40,7,"Saturday"
20211003,"2021-10-03","03/10/2021","10/03/2021",3,"rd",10,"October","2021-10-01",4,2021,"2021-01-01",41,1,"Sunday"
20211004,"2021-10-04","04/10/2021","10/04/2021",4,"th",10,"October","2021-10-01",4,2021,"2021-01-01",41,2,"Monday"
20211005,"2021-10-05","05/10/2021","10/05/2021",5,"th",10,"October","2021-10-01",4,2021,"2021-01-01",41,3,"Tuesday"
20240324,"2024-03-24","24/03/2024","03/24/2024",24,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,1,"Sunday"
20240325,"2024-03-25","25/03/2024","03/25/2024",25,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,2,"Monday"
20240326,"2024-03-26","26/03/2024","03/26/2024",26,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,3,"Tuesday"
20240327,"2024-03-27","27/03/2024","03/27/2024",27,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,4,"Wednesday"
20240328,"2024-03-28","28/03/2024","03/28/2024",28,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,5,"Thursday"
20240329,"2024-03-29","29/03/2024","03/29/2024",29,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,6,"Friday"
20240330,"2024-03-30","30/03/2024","03/30/2024",30,"th",3,"March","2024-03-01",1,2024,"2024-01-01",13,7,"Saturday"
20240331,"2024-03-31","31/03/2024","03/31/2024",31,"st",3,"March","2024-03-01",1,2024,"2024-01-01",14,1,"Sunday"
20240401,"2024-04-01","01/04/2024","04/01/2024",1,"st",4,"April","2024-04-01",2,2024,"2024-01-01",14,2,"Monday"
20240402,"2024-04-02","02/04/2024","04/02/2024",2,"nd",4,"April","2024-04-01",2,2024,"2024-01-01",14,3,"Tuesday"
20240403,"2024-04-03","03/04/2024","04/03/2024",3,"rd",4,"April","2024-04-01",2,2024,"2024-01-01",14,4,"Wednesday"
20240404,"2024-04-04","04/04/2024","04/04/2024",4,"th",4,"April","2024-04-01",2,2024,"2024-01-01",14,5,"Thursday"
20240405,"2024-04-05","05/04/2024","04/05/2024",5,"th",4,"April","2024-04-01",2,2024,"2024-01-01",14,6,"Friday"
20240406,"2024-04-06","06/04/2024","04/06/2024",6,"th",4,"April","2024-04-01",2,2024,"2024-01-01",14,7,"Saturday"
20240407,"2024-04-07","07/04/2024","04/07/2024",7,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,1,"Sunday"
20240408,"2024-04-08","08/04/2024","04/08/2024",8,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,2,"Monday"
20240409,"2024-04-09","09/04/2024","04/09/2024",9,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,3,"Tuesday"
20240410,"2024-04-10","10/04/2024","04/10/2024",10,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,4,"Wednesday"
20240411,"2024-04-11","11/04/2024","04/11/2024",11,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,5,"Thursday"
20240412,"2024-04-12","12/04/2024","04/12/2024",12,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,6,"Friday"
20240413,"2024-04-13","13/04/2024","04/13/2024",13,"th",4,"April","2024-04-01",2,2024,"2024-01-01",15,7,"Saturday"
20240414,"2024-04-14","14/04/2024","04/14/2024",14,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,1,"Sunday"
20240415,"2024-04-15","15/04/2024","04/15/2024",15,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,2,"Monday"
20240416,"2024-04-16","16/04/2024","04/16/2024",16,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,3,"Tuesday"
20240417,"2024-04-17","17/04/2024","04/17/2024",17,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,4,"Wednesday"
20240418,"2024-04-18","18/04/2024","04/18/2024",18,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,5,"Thursday"
20240419,"2024-04-19","19/04/2024","04/19/2024",19,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,6,"Friday"
20240420,"2024-04-20","20/04/2024","04/20/2024",20,"th",4,"April","2024-04-01",2,2024,"2024-01-01",16,7,"Saturday"
20240421,"2024-04-21","21/04/2024","04/21/2024",21,"st",4,"April","2024-04-01",2,2024,"2024-01-01",17,1,"Sunday"
20240422,"2024-04-22","22/04/2024","04/22/2024",22,"nd",4,"April","2024-04-01",2,2024,"2024-01-01",17,2,"Monday"
20240423,"2024-04-23","23/04/2024","04/23/2024",23,"rd",4,"April","2024-04-01",2,2024,"2024-01-01",17,3,"Tuesday"
20240424,"2024-04-24","24/04/2024","04/24/2024",24,"th",4,"April","2024-04-01",2,2024,"2024-01-01",17,4,"Wednesday"
20240425,"2024-04-25","25/04/2024","04/25/2024",25,"th",4,"April","2024-04-01",2,2024,"2024-01-01",17,5,"Thursday"
20240426,"2024-04-26","26/04/2024","04/26/2024",26,"th",4,"April","2024-04-01",2,2024,"2024-01-01",17,6,"Friday"
20240427,"2024-04-27","27/04/2024","04/27/2024",27,"th",4,"April","2024-04-01",2,2024,"2024-01-01",17,7,"Saturday"
20240428,"2024-04-28","28/04/2024","04/28/2024",28,"th",4,"April","2024-04-01",2,2024,"2024-01-01",18,1,"Sunday"
20240429,"2024-04-29","29/04/2024","04/29/2024",29,"th",4,"April","2024-04-01",2,2024,"2024-01-01",18,2,"Monday"
20240430,"2024-04-30","30/04/2024","04/30/2024",30,"th",4,"April","2024-04-01",2,2024,"2024-01-01",18,3,"Tuesday"
20240501,"2024-05-01","01/05/2024","05/01/2024",1,"st",5,"May","2024-05-01",2,2024,"2024-01-01",18,4,"Wednesday"
20240502,"2024-05-02","02/05/2024","05/02/2024",2,"nd",5,"May","2024-05-01",2,2024,"2024-01-01",18,5,"Thursday"
20240503,"2024-05-03","03/05/2024","05/03/2024",3,"rd",5,"May","2024-05-01",2,2024,"2024-01-01",18,6,"Friday"
20240504,"2024-05-04","04/05/2024","05/04/2024",4,"th",5,"May","2024-05-01",2,2024,"2024-01-01",18,7,"Saturday"
20240505,"2024-05-05","05/05/2024","05/05/2024",5,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,1,"Sunday"
20240506,"2024-05-06","06/05/2024","05/06/2024",6,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,2,"Monday"
20240507,"2024-05-07","07/05/2024","05/07/2024",7,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,3,"Tuesday"
20240508,"2024-05-08","08/05/2024","05/08/2024",8,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,4,"Wednesday"
20240509,"2024-05-09","09/05/2024","05/09/2024",9,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,5,"Thursday"
20240510,"2024-05-10","10/05/2024","05/10/2024",10,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,6,"Friday"
20240511,"2024-05-11","11/05/2024","05/11/2024",11,"th",5,"May","2024-05-01",2,2024,"2024-01-01",19,7,"Saturday"
20240512,"2024-05-12","12/05/2024","05/12/2024",12,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,1,"Sunday"
20240513,"2024-05-13","13/05/2024","05/13/2024",13,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,2,"Monday"
20240514,"2024-05-14","14/05/2024","05/14/2024",14,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,3,"Tuesday"
20240515,"2024-05-15","15/05/2024","05/15/2024",15,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,4,"Wednesday"
20240516,"2024-05-16","16/05/2024","05/16/2024",16,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,5,"Thursday"
20240517,"2024-05-17","17/05/2024","05/17/2024",17,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,6,"Friday"
20240518,"2024-05-18","18/05/2024","05/18/2024",18,"th",5,"May","2024-05-01",2,2024,"2024-01-01",20,7,"Saturday"
20240519,"2024-05-19","19/05/2024","05/19/2024",19,"th",5,"May","2024-05-01",2,2024,"2024-01-01",21,1,"Sunday"
20240520,"2024-05-20","20/05/2024","05/20/2024",20,"th",5,"May","2024-05-01",2,2024,"2024-01-01",21,2,"Monday"
20240521,"2024-05-21","21/05/2024","05/21/2024",21,"st",5,"May","2024-05-01",2,2024,"2024-01-01",21,3,"Tuesday"
20240522,"2024-05-22","22/05/2024","05/22/2024",22,"nd",5,"May","2024-05-01",2,2024,"2024-01-01",21,4,"Wednesday"
20240523,"2024-05-23","23/05/2024","05/23/2024",23,"rd",5,"May","2024-05-01",2,2024,"2024-01-01",21,5,"Thursday"
20240524,"2024-05-24","24/05/2024","05/24/2024",24,"th",5,"May","2024-05-01",2,2024,"2024-01-01",21,6,"Friday"
20240525,"2024-05-25","25/05/2024","05/25/2024",25,"th",5,"May","2024-05-01",2,2024,"2024-01-01",21,7,"Saturday"
20240526,"2024-05-26","26/05/2024","05/26/2024",26,"th",5,"May","2024-05-01",2,2024,"2024-01-01",22,1,"Sunday"
20240527,"2024-05-27","27/05/2024","05/27/2024",27,"th",5,"May","2024-05-01",2,2024,"2024-01-01",22,2,"Monday"
20240528,"2024-05-28","28/05/2024","05/28/2024",28,"th",5,"May","2024-05-01",2,2024,"2024-01-01",22,3,"Tuesday"
20240529,"2024-05-29","29/05/2024","05/29/2024",29,"th",5,"May","2024-05-01",2,2024,"2024-01-01",22,4,"Wednesday"
20240530,"2024-05-30","30/05/2024","05/30/2024",30,"th",5,"May","2024-05-01",2,2024,"2024-01-01",22,5,"Thursday"
20240531,"2024-05-31","31/05/2024","05/31/2024",31,"st",5,"May","2024-05-01",2,2024,"2024-01-01",22,6,"Friday"
20240601,"2024-06-01","01/06/2024","06/01/2024",1,"st",6,"June","2024-06-01",2,2024,"2024-01-01",22,7,"Saturday"
20240602,"2024-06-02","02/06/2024","06/02/2024",2,"nd",6,"June","2024-06-01",2,2024,"2024-01-01",23,1,"Sunday"
20240603,"2024-06-03","03/06/2024","06/03/2024",3,"rd",6,"June","2024-06-01",2,2024,"2024-01-01",23,2,"Monday"
20240604,"2024-06-04","04/06/2024","06/04/2024",4,"th",6,"June","2024-06-01",2,2024,"2024-01-01",23,3,"Tuesday"
20240605,"2024-06-05","05/06/2024","06/05/2024",5,"th",6,"June","2024-06-01",2,2024,"2024-01-01",23,4,"Wednesday"
20240606,"2024-06-06","06/06/2024","06/06/2024",6,"th",6,"June","2024-06-01",2,2024,"2024-01-01",23,5,"Thursday"
20240607,"2024-06-07","07/06/2024","06/07/2024",7,"th",6,"June","2024-06-01",2,2024,"2024-01-01",23,6,"Friday"
20240608,"2024-06-08","08/06/2024","06/08/2024",8,"th",6,"June","2024-06-01",2,2024,"2024-01-01",23,7,"Saturday"
20240609,"2024-06-09","09/06/2024","06/09/2024",9,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,1,"Sunday"
20240610,"2024-06-10","10/06/2024","06/10/2024",10,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,2,"Monday"
20240611,"2024-06-11","11/06/2024","06/11/2024",11,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,3,"Tuesday"
20240612,"2024-06-12","12/06/2024","06/12/2024",12,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,4,"Wednesday"
20240613,"2024-06-13","13/06/2024","06/13/2024",13,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,5,"Thursday"
20240614,"2024-06-14","14/06/2024","06/14/2024",14,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,6,"Friday"
20240615,"2024-06-15","15/06/2024","06/15/2024",15,"th",6,"June","2024-06-01",2,2024,"2024-01-01",24,7,"Saturday"
20240616,"2024-06-16","16/06/2024","06/16/2024",16,"th",6,"June","2024-06-01",2,2024,"2024-01-01",25,1,"Sunday"
20240617,"2024-06-17","17/06/2024","06/17/2024",17,"th",6,"June","2024-06-01",2,2024,"2024-01-01",25,2,"Monday"
20240618,"2024-06-18","18/06/2024","06/18/2024",18,"th",6,"June","2024-06-01",2,2024,"2024-01-01",25,3,"Tuesday"
20240619,"2024-06-19","19/06/2024","06/19/2024",19,"th",6,"June","2024-06-01",2,2024,"2024-01-01",25,4,"Wednesday"
20240620,"2024-06-20","20/06/2024","06/20/2024",20,"th",6,"June","2024-06-01",2,2024,"2024-01-01",25,5,"Thursday"
20240621,"2024-06-21","21/06/2024","06/21/2024",21,"st",6,"June","2024-06-01",2,2024,"2024-01-01",25,6,"Friday"
20240622,"2024-06-22","22/06/2024","06/22/2024",22,"nd",6,"June","2024-06-01",2,2024,"2024-01-01",25,7,"Saturday"
20240623,"2024-06-23","23/06/2024","06/23/2024",23,"rd",6,"June","2024-06-01",2,2024,"2024-01-01",26,1,"Sunday"
20240624,"2024-06-24","24/06/2024","06/24/2024",24,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,2,"Monday"
20240625,"2024-06-25","25/06/2024","06/25/2024",25,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,3,"Tuesday"
20240626,"2024-06-26","26/06/2024","06/26/2024",26,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,4,"Wednesday"
20240627,"2024-06-27","27/06/2024","06/27/2024",27,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,5,"Thursday"
20240628,"2024-06-28","28/06/2024","06/28/2024",28,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,6,"Friday"
20240629,"2024-06-29","29/06/2024","06/29/2024",29,"th",6,"June","2024-06-01",2,2024,"2024-01-01",26,7,"Saturday"
20240630,"2024-06-30","30/06/2024","06/30/2024",30,"th",6,"June","2024-06-01",2,2024,"2024-01-01",27,1,"Sunday"
20240701,"2024-07-01","01/07/2024","07/01/2024",1,"st",7,"July","2024-07-01",3,2024,"2024-01-01",27,2,"Monday"
20161223,"2016-12-23","23/12/2016","12/23/2016",23,"rd",12,"December","2016-12-01",4,2016,"2016-01-01",52,6,"Friday"
20161224,"2016-12-24","24/12/2016","12/24/2016",24,"th",12,"December","2016-12-01",4,2016,"2016-01-01",52,7,"Saturday"
20161225,"2016-12-25","25/12/2016","12/25/2016",25,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,1,"Sunday"
20161226,"2016-12-26","26/12/2016","12/26/2016",26,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,2,"Monday"
20161227,"2016-12-27","27/12/2016","12/27/2016",27,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,3,"Tuesday"
20161228,"2016-12-28","28/12/2016","12/28/2016",28,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,4,"Wednesday"
20161229,"2016-12-29","29/12/2016","12/29/2016",29,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,5,"Thursday"
20161230,"2016-12-30","30/12/2016","12/30/2016",30,"th",12,"December","2016-12-01",4,2016,"2016-01-01",53,6,"Friday"
20161231,"2016-12-31","31/12/2016","12/31/2016",31,"st",12,"December","2016-12-01",4,2016,"2016-01-01",53,7,"Saturday"
20170101,"2017-01-01","01/01/2017","01/01/2017",1,"st",1,"January","2017-01-01",1,2017,"2017-01-01",1,1,"Sunday"
20170102,"2017-01-02","02/01/2017","01/02/2017",2,"nd",1,"January","2017-01-01",1,2017,"2017-01-01",1,2,"Monday"
20170103,"2017-01-03","03/01/2017","01/03/2017",3,"rd",1,"January","2017-01-01",1,2017,"2017-01-01",1,3,"Tuesday"
